epoch,train_loss,train_acc,val_loss,val_acc
1,0.7062172293663025,0.46875,0.6930524505101717,0.5384615384615384
2,0.6654905527830124,0.609375,0.6927305285747235,0.5384615384615384
3,0.661766529083252,0.65625,0.6923254288159884,0.5384615384615384
4,0.651048332452774,0.6484375,0.6919394804881169,0.5384615384615384
5,0.6555357277393341,0.6328125,0.6915014642935533,0.5384615384615384
6,0.6215383857488632,0.65625,0.6909580533321087,0.5384615384615384
7,0.6195429414510727,0.69140625,0.6905230421286362,0.5384615384615384
8,0.6002352833747864,0.671875,0.6902557538105891,0.5384615384615384
9,0.5865242332220078,0.71484375,0.6901941583706782,0.5384615384615384
10,0.5707602202892303,0.7265625,0.6904354535616362,0.5384615384615384
11,0.5544493496417999,0.74609375,0.690905276628641,0.5384615384615384
12,0.538396567106247,0.7578125,0.6921695489149827,0.5384615384615384
13,0.5285250693559647,0.7578125,0.6936019228054927,0.5384615384615384
14,0.5037154704332352,0.76953125,0.6954859275084275,0.5384615384615384
15,0.5050782486796379,0.76171875,0.7069211152883677,0.5384615384615384
16,0.48910393565893173,0.74609375,0.7452548040793492,0.5384615384615384
17,0.5090449899435043,0.76171875,0.7623550089506003,0.5384615384615384
18,0.503609798848629,0.7578125,0.7613534904443301,0.5384615384615384
19,0.4757351577281952,0.7578125,0.7581920862197876,0.5384615384615384
20,0.46150190383195877,0.8046875,0.838662556043038,0.5384615384615384
21,0.4515073522925377,0.8125,0.9637234632785504,0.5384615384615384
22,0.44371894747018814,0.8046875,0.9924765350726935,0.5384615384615384
23,0.46125083416700363,0.75390625,0.8735123723745346,0.5384615384615384
24,0.4388982951641083,0.81640625,0.89690033862224,0.5384615384615384
25,0.4260978549718857,0.8203125,1.1195289776875423,0.5384615384615384
26,0.4234103113412857,0.81640625,1.4497472174465655,0.5384615384615384
27,0.4643940180540085,0.765625,1.9873635371860403,0.5384615384615384
28,0.42529746890068054,0.8046875,2.092052058603328,0.5384615384615384
29,0.42986729741096497,0.7890625,1.674817793429471,0.5384615384615384
30,0.4525465592741966,0.78125,1.4776621477248577,0.5384615384615384
31,0.42856619507074356,0.79296875,1.1113448412659077,0.5538461538461539
32,0.4358948618173599,0.76171875,1.0593438103795052,0.5538461538461539
33,0.44577806442976,0.7578125,1.0593011637146657,0.5538461538461539
34,0.3926691636443138,0.828125,0.8454083180771425,0.5846153846153846
35,0.43933121114969254,0.796875,0.7964609848765226,0.6
36,0.4500468820333481,0.79296875,0.7021088676956984,0.6461538461538462
37,0.4091809242963791,0.83203125,0.7275928144271557,0.6307692307692307
38,0.40119294077157974,0.82421875,0.7521780595183373,0.6153846153846154
39,0.4214777275919914,0.80078125,0.7898872514756826,0.6153846153846154
40,0.4088750258088112,0.80078125,0.9181141472206666,0.5846153846153846
41,0.44379591196775436,0.79296875,1.087697473111061,0.5538461538461539
42,0.4216875955462456,0.78125,1.0129046078484791,0.5692307692307692
43,0.3973430320620537,0.8515625,0.9609117799940018,0.5846153846153846
44,0.40366121381521225,0.8203125,0.784900149416465,0.6
45,0.40074780583381653,0.83203125,0.6745905789045187,0.6307692307692307
46,0.44257308542728424,0.8125,0.5758761105629114,0.6923076923076923
47,0.38794345408678055,0.84375,0.5509249524428295,0.7384615384615385
48,0.42692887783050537,0.83203125,0.5404084478433315,0.7230769230769231
49,0.42128345370292664,0.796875,0.5411224021361425,0.7230769230769231
50,0.415938563644886,0.81640625,0.5413551692779247,0.7230769230769231
51,0.44139163941144943,0.796875,0.5407242621366795,0.7538461538461538
52,0.43818239122629166,0.79296875,0.5414014059763689,0.7538461538461538
53,0.38058722764253616,0.8359375,0.5408793435646937,0.7384615384615385
54,0.40465766191482544,0.8359375,0.5391324400901795,0.7384615384615385
55,0.39728711545467377,0.8125,0.5380316243721889,0.7384615384615385
56,0.4056931734085083,0.82421875,0.5426526913276085,0.7692307692307693
57,0.39711569994688034,0.82421875,0.538153201341629,0.7384615384615385
58,0.41499780118465424,0.80859375,0.565604829788208,0.6461538461538462
59,0.40561700612306595,0.82421875,0.5491743307847243,0.6923076923076923
60,0.38736678659915924,0.8515625,0.5375977841707377,0.7384615384615385
61,0.40964325517416,0.84765625,0.5414128223290811,0.7692307692307693
62,0.3883907422423363,0.82421875,0.5464565437573653,0.7538461538461538
63,0.4028974696993828,0.8359375,0.5588739493718514,0.7076923076923077
64,0.3953198939561844,0.80859375,0.5903927644857994,0.6615384615384615
65,0.3765838071703911,0.83203125,0.6344930686629735,0.6615384615384615
66,0.38993024080991745,0.84375,0.5944820393736546,0.6615384615384615
67,0.3887161388993263,0.8671875,0.5694512977049901,0.676923076923077
68,0.42032554745674133,0.83203125,0.5412859841034963,0.7692307692307693
69,0.3848052844405174,0.80859375,0.5418782770633698,0.7076923076923077
70,0.40218880772590637,0.84765625,0.5758030345806708,0.6461538461538462
71,0.39394963532686234,0.80859375,0.5799226976357974,0.6461538461538462
72,0.3875126838684082,0.83203125,0.5485629058801211,0.676923076923077
73,0.3998474031686783,0.8203125,0.5348773390054703,0.7384615384615385
74,0.3953738734126091,0.82421875,0.5352707207202911,0.7692307692307693
75,0.38978805392980576,0.828125,0.5400054823893767,0.7692307692307693
76,0.4038960337638855,0.80859375,0.5390584734769968,0.7692307692307693
77,0.40146125108003616,0.83203125,0.5362303878252322,0.7692307692307693
78,0.39463284611701965,0.8203125,0.5372793133442219,0.7692307692307693
79,0.39376919716596603,0.84375,0.5405763289103142,0.7692307692307693
80,0.4157218486070633,0.80078125,0.5377026342428648,0.7692307692307693
81,0.40783413499593735,0.82421875,0.5365222706244542,0.7384615384615385
82,0.40172798186540604,0.8125,0.5405511003274184,0.7076923076923077
83,0.40813109278678894,0.82421875,0.5359102964401246,0.7384615384615385
84,0.3631384149193764,0.84375,0.5374323278665543,0.7538461538461538
85,0.39710793644189835,0.83203125,0.5377876543081723,0.7538461538461538
86,0.3578203469514847,0.84375,0.5368989864220985,0.7538461538461538
87,0.35002437978982925,0.83984375,0.536834212908378,0.7384615384615385
88,0.40739932656288147,0.8125,0.5376675869409855,0.7384615384615385
89,0.4053088128566742,0.79296875,0.5371643309409802,0.7538461538461538
90,0.40221061557531357,0.8203125,0.537410049713575,0.7538461538461538
91,0.39338454604148865,0.8515625,0.5392272321077494,0.7692307692307693
92,0.4030795767903328,0.8203125,0.539581115429218,0.7692307692307693
93,0.38274648785591125,0.83984375,0.5398644254757807,0.7692307692307693
94,0.3962244838476181,0.83203125,0.541205831674429,0.7692307692307693
95,0.36660178005695343,0.8515625,0.5428760707378387,0.7692307692307693
96,0.414261132478714,0.8125,0.5420781023227251,0.7692307692307693
97,0.3837141916155815,0.82421875,0.540664267539978,0.7692307692307693
98,0.4010310396552086,0.8359375,0.540486532678971,0.7692307692307693
