epoch,train_loss,train_acc,val_loss,val_acc
1,0.7149656414985657,0.5,0.693094539642334,0.5076923076923077
2,0.6974661499261856,0.5234375,0.6931135195952195,0.5076923076923077
3,0.6632670164108276,0.6171875,0.6931270205057585,0.5076923076923077
4,0.6635421365499496,0.6328125,0.6931509944108817,0.49230769230769234
5,0.6483384817838669,0.6328125,0.6931683091016916,0.49230769230769234
6,0.647581547498703,0.62890625,0.6931719009692853,0.49230769230769234
7,0.6329973042011261,0.62109375,0.6931513813825754,0.49230769230769234
8,0.6162274330854416,0.6796875,0.693155638071207,0.49230769230769234
9,0.617206946015358,0.6796875,0.6931878502552326,0.49230769230769234
10,0.5886261314153671,0.71875,0.6932106348184439,0.49230769230769234
11,0.5934959203004837,0.69140625,0.6933143230584952,0.49230769230769234
12,0.5998627543449402,0.70703125,0.6933959850898156,0.49230769230769234
13,0.579894483089447,0.7109375,0.6934921558086689,0.49230769230769234
14,0.6004902720451355,0.71484375,0.6938173853434049,0.49230769230769234
15,0.56927689909935,0.7109375,0.6940376199208773,0.49230769230769234
16,0.5483796298503876,0.734375,0.6944753160843482,0.49230769230769234
17,0.5463146939873695,0.74609375,0.6946504666255071,0.49230769230769234
18,0.5542545914649963,0.7109375,0.6938861076648418,0.49230769230769234
19,0.5439146161079407,0.73828125,0.6925110074189993,0.5846153846153846
20,0.5629962235689163,0.72265625,0.6916587013464708,0.49230769230769234
21,0.547609269618988,0.71875,0.6909716193492595,0.5230769230769231
22,0.534150704741478,0.78515625,0.6908111774004423,0.5076923076923077
23,0.531975045800209,0.78125,0.6903674556658819,0.5384615384615384
24,0.542395181953907,0.7578125,0.6890347746702341,0.49230769230769234
25,0.5447185784578323,0.69921875,0.6968020925155053,0.5384615384615384
26,0.5349188446998596,0.7421875,0.7090694239506354,0.5076923076923077
27,0.5123059898614883,0.75,0.7160484309379871,0.5076923076923077
28,0.5257142782211304,0.7578125,0.7135242099945361,0.5538461538461539
29,0.5469540506601334,0.734375,0.7625568777322769,0.47692307692307695
30,0.5271217375993729,0.75390625,0.871484866967568,0.49230769230769234
31,0.5067545995116234,0.7734375,0.9875030488922045,0.49230769230769234
32,0.517630822956562,0.74609375,1.040954137306947,0.49230769230769234
33,0.5215585455298424,0.75,0.9023474378081469,0.47692307692307695
34,0.516063466668129,0.78125,0.7932925320588625,0.49230769230769234
35,0.49803774803876877,0.79296875,0.721683741074342,0.5846153846153846
36,0.49003128707408905,0.78515625,0.7180078942042131,0.5538461538461539
37,0.4889848753809929,0.78125,0.7222801492764399,0.5076923076923077
38,0.5100970938801765,0.765625,0.7489883377001836,0.5076923076923077
39,0.48333727568387985,0.7578125,0.7637470887257503,0.5384615384615384
40,0.4867027848958969,0.7890625,0.7662014502745408,0.5230769230769231
41,0.49523843079805374,0.765625,0.7463760050443503,0.5076923076923077
42,0.49511488527059555,0.7734375,0.7424351462951073,0.5076923076923077
43,0.4844733476638794,0.7890625,0.7436393444354717,0.49230769230769234
44,0.5000309348106384,0.76953125,0.7421454062828651,0.49230769230769234
45,0.4639345556497574,0.8203125,0.7431182627494518,0.5230769230769231
46,0.4853648394346237,0.76953125,0.7405286339613107,0.5076923076923077
47,0.49968086928129196,0.78515625,0.7388997123791621,0.5076923076923077
48,0.49455340951681137,0.78515625,0.738580447435379,0.49230769230769234
49,0.4973932057619095,0.7890625,0.7404889854101034,0.5076923076923077
50,0.4811054989695549,0.7734375,0.7407881319522858,0.5076923076923077
51,0.48248569667339325,0.76953125,0.739883410013639,0.5076923076923077
52,0.48269490897655487,0.76953125,0.7399293555663182,0.5076923076923077
53,0.5092839822173119,0.79296875,0.7368203442830306,0.5230769230769231
54,0.4762461706995964,0.79296875,0.7368797297661122,0.49230769230769234
55,0.47908172756433487,0.79296875,0.7333228267156161,0.49230769230769234
56,0.45778191089630127,0.80859375,0.7315273963488065,0.49230769230769234
57,0.5001369640231133,0.7734375,0.7311573885954343,0.5076923076923077
58,0.44351834058761597,0.8203125,0.7299454867839813,0.49230769230769234
59,0.4640231132507324,0.796875,0.7326634521667774,0.49230769230769234
60,0.4437348172068596,0.80859375,0.7366240964486048,0.5076923076923077
61,0.48193706572055817,0.78515625,0.7381885620263907,0.5076923076923077
62,0.4602785259485245,0.828125,0.737746944794288,0.49230769230769234
63,0.4703264683485031,0.7734375,0.7349054281528179,0.5076923076923077
64,0.465485155582428,0.80078125,0.7348512952144329,0.5076923076923077
65,0.4711877480149269,0.79296875,0.7373949179282555,0.5230769230769231
66,0.4667830839753151,0.80859375,0.7380095793650701,0.5384615384615384
67,0.4783054292201996,0.78125,0.7385694705522977,0.5230769230769231
68,0.46036040037870407,0.7734375,0.7383394443071806,0.5076923076923077
69,0.4762706980109215,0.80859375,0.7397043425303239,0.49230769230769234
70,0.4565037861466408,0.80078125,0.7415431059323825,0.49230769230769234
71,0.5000682920217514,0.78515625,0.7420366411025707,0.49230769230769234
72,0.4878975376486778,0.78515625,0.7415490975746741,0.5076923076923077
73,0.4874262809753418,0.7890625,0.7435897772128766,0.49230769230769234
74,0.44305305927991867,0.828125,0.7461354874647581,0.49230769230769234
