epoch,train_loss,train_acc,val_loss,val_acc
1,0.7212030440568924,0.4609375,0.7039843291947336,0.4696969696969697
2,0.7151525318622589,0.46484375,0.7024649146831397,0.4696969696969697
3,0.7126503437757492,0.45703125,0.7014317386078112,0.4696969696969697
4,0.7042684257030487,0.4609375,0.7009691288976958,0.4696969696969697
5,0.6997879147529602,0.46484375,0.7008080861785195,0.4696969696969697
6,0.6960465162992477,0.4765625,0.7008127877206514,0.4696969696969697
7,0.6917318254709244,0.48828125,0.7006969903454636,0.4696969696969697
8,0.6848051697015762,0.5546875,0.7003715869152185,0.48484848484848486
9,0.6841484159231186,0.56640625,0.699926885691556,0.5151515151515151
10,0.6803356409072876,0.55859375,0.6995987332228458,0.5757575757575758
11,0.678437277674675,0.59375,0.699260393778483,0.6060606060606061
12,0.6785225719213486,0.59765625,0.698676170724811,0.5909090909090909
13,0.6680193692445755,0.6328125,0.6982824603716532,0.5454545454545454
14,0.6661754697561264,0.625,0.6981030991583159,0.5
15,0.664438933134079,0.58984375,0.697995971549641,0.5151515151515151
16,0.6605905294418335,0.609375,0.6978321454741738,0.48484848484848486
17,0.6562304794788361,0.61328125,0.6966422380823077,0.42424242424242425
18,0.6554321646690369,0.62109375,0.6966649330023563,0.45454545454545453
19,0.6565311253070831,0.62890625,0.6949576753558535,0.48484848484848486
20,0.6459366232156754,0.66015625,0.6945133787212949,0.5
21,0.6474608182907104,0.59375,0.6940279043082035,0.5
22,0.6469479203224182,0.62890625,0.6929417505408778,0.5
23,0.6377614438533783,0.65625,0.6919744068926031,0.5303030303030303
24,0.6378675848245621,0.64453125,0.6921280803102435,0.5303030303030303
25,0.6364947855472565,0.64453125,0.6906861518368577,0.5454545454545454
26,0.6476964205503464,0.62109375,0.6902555949760206,0.5606060606060606
27,0.6373521536588669,0.6328125,0.6887769464290503,0.5606060606060606
28,0.6390591561794281,0.63671875,0.6860139695080844,0.5454545454545454
29,0.6368185579776764,0.625,0.6848686969641483,0.5454545454545454
30,0.6291156709194183,0.6640625,0.682638583761273,0.5454545454545454
31,0.6345485895872116,0.609375,0.6812408837405118,0.5454545454545454
32,0.6345997303724289,0.65625,0.6796523477091934,0.5606060606060606
33,0.6291791349649429,0.6484375,0.6782460248831547,0.5757575757575758
34,0.6284452974796295,0.62890625,0.67703320943948,0.5757575757575758
35,0.6258173733949661,0.6484375,0.674885195313078,0.5909090909090909
36,0.6286133229732513,0.6484375,0.6733016606533166,0.6060606060606061
37,0.6312856078147888,0.625,0.6720053752263387,0.6060606060606061
38,0.6286535710096359,0.64453125,0.6694818626750599,0.5909090909090909
39,0.6225290894508362,0.66015625,0.6680541183009292,0.5909090909090909
40,0.6133526116609573,0.64453125,0.6665391651066866,0.5909090909090909
41,0.6104587465524673,0.6640625,0.6652371016415682,0.6212121212121212
42,0.6161096692085266,0.62890625,0.6641240137996096,0.6212121212121212
43,0.6162182092666626,0.62890625,0.663248239141522,0.6212121212121212
44,0.6022664159536362,0.67578125,0.6607057506387884,0.5909090909090909
45,0.5987623184919357,0.66015625,0.6589933362874117,0.5909090909090909
46,0.6078913658857346,0.66015625,0.6567021174864336,0.5606060606060606
47,0.5988773256540298,0.671875,0.6563762534748424,0.5606060606060606
48,0.5836933106184006,0.69140625,0.6552823565223,0.5909090909090909
49,0.5921070426702499,0.67578125,0.654230125022657,0.6212121212121212
50,0.5976600646972656,0.68359375,0.652479765993176,0.6212121212121212
51,0.5893647819757462,0.703125,0.6502513307513613,0.5757575757575758
52,0.5926401913166046,0.65234375,0.6457964037403916,0.5757575757575758
53,0.601367399096489,0.66796875,0.6434942194909761,0.5757575757575758
54,0.5878639817237854,0.6953125,0.6416050484686187,0.5757575757575758
55,0.5823937654495239,0.69140625,0.640791325858145,0.5454545454545454
56,0.5937274545431137,0.66796875,0.6402445020097675,0.5303030303030303
57,0.5905483067035675,0.67578125,0.6380368814323888,0.5303030303030303
58,0.5859782993793488,0.66796875,0.6356137304595022,0.5606060606060606
59,0.590139165520668,0.66015625,0.6339328830892389,0.5454545454545454
60,0.581381544470787,0.6640625,0.637849236979629,0.5303030303030303
61,0.5955410450696945,0.6484375,0.6390387470071967,0.5606060606060606
62,0.5766351670026779,0.6875,0.639008924816594,0.5606060606060606
63,0.5913579314947128,0.69140625,0.6402784983317057,0.5606060606060606
64,0.5926123410463333,0.68359375,0.6395847959951921,0.5454545454545454
65,0.5917663425207138,0.68359375,0.6398531108191519,0.5606060606060606
66,0.5682861506938934,0.69140625,0.6421630888274221,0.5606060606060606
67,0.5898208171129227,0.69140625,0.6439928647243616,0.5454545454545454
68,0.5580084025859833,0.71875,0.6450492884173538,0.5303030303030303
69,0.6017376333475113,0.671875,0.6452918720967842,0.5454545454545454
70,0.5714941024780273,0.69921875,0.6475976723613162,0.5454545454545454
71,0.5584676116704941,0.703125,0.6483765948902477,0.5606060606060606
72,0.5924479514360428,0.6640625,0.6496985247640898,0.5606060606060606
73,0.5773990303277969,0.6875,0.6495185440236871,0.5606060606060606
74,0.5685547590255737,0.6875,0.6491513288382328,0.5606060606060606
75,0.5935789793729782,0.67578125,0.648615837097168,0.5909090909090909
76,0.5771938562393188,0.66015625,0.647691957878344,0.5909090909090909
77,0.5711113214492798,0.67578125,0.6467484055143414,0.5757575757575758
78,0.572747141122818,0.6953125,0.6449293024612196,0.5757575757575758
79,0.5890992730855942,0.6796875,0.6438896981152621,0.5909090909090909
80,0.5770318657159805,0.6875,0.6435374707886667,0.5909090909090909
81,0.5807640105485916,0.68359375,0.6416225433349609,0.5909090909090909
82,0.5647889077663422,0.71484375,0.6412665970397718,0.5909090909090909
83,0.5768440067768097,0.68359375,0.6406613696705211,0.5909090909090909
84,0.5552123188972473,0.71875,0.6410349770025774,0.5909090909090909
85,0.5672967880964279,0.671875,0.641341796427062,0.5909090909090909
86,0.5732758343219757,0.69921875,0.6416317730238943,0.5909090909090909
87,0.5730884373188019,0.6796875,0.6418215686624701,0.5909090909090909
88,0.5745460391044617,0.68359375,0.6426918596932383,0.5909090909090909
89,0.5620023682713509,0.69140625,0.643642210599148,0.5909090909090909
90,0.5683870315551758,0.7109375,0.6439746979511145,0.5909090909090909
91,0.5801782608032227,0.68359375,0.6446472406387329,0.5757575757575758
92,0.5794214904308319,0.703125,0.6440592317870169,0.5909090909090909
93,0.5797130912542343,0.66015625,0.6442705248341416,0.5909090909090909
94,0.5648647993803024,0.6953125,0.6439482515508478,0.5909090909090909
95,0.5793390870094299,0.6640625,0.6440489761757128,0.5909090909090909
96,0.5658534169197083,0.6875,0.6440796436685504,0.5909090909090909
97,0.5746326893568039,0.68359375,0.644274935577855,0.5909090909090909
98,0.564043715596199,0.7109375,0.6441660722096761,0.5909090909090909
99,0.5654730647802353,0.69140625,0.6439905527866248,0.5909090909090909
100,0.5643639117479324,0.703125,0.6436784159053456,0.5909090909090909
101,0.5788011848926544,0.69921875,0.6434473088293364,0.5909090909090909
102,0.5878044068813324,0.69921875,0.6429975538542776,0.5909090909090909
103,0.5802732706069946,0.66796875,0.6430374998034853,0.5909090909090909
104,0.5671197026968002,0.6953125,0.6430713678851272,0.5909090909090909
105,0.5805208757519722,0.703125,0.6428819533550378,0.5909090909090909
106,0.5656780451536179,0.6953125,0.6429202231493863,0.5909090909090909
107,0.5943884402513504,0.66015625,0.6429223508545847,0.5909090909090909
108,0.5753772556781769,0.69140625,0.6429411425735011,0.5909090909090909
109,0.5589407980442047,0.703125,0.6427904656439116,0.5909090909090909
