epoch,train_loss,train_acc,val_loss,val_acc
1,0.7331461906433105,0.46875,0.6931531429290771,0.4915254237288136
2,0.6884464820226034,0.5677083333333334,0.6931450963020325,0.5084745762711864
3,0.6683060526847839,0.5885416666666666,0.6931467652320862,0.5084745762711864
4,0.6443975567817688,0.640625,0.6931197047233582,0.5084745762711864
5,0.6565878788630167,0.6145833333333334,0.6930856108665466,0.5084745762711864
6,0.6613113482793173,0.625,0.6930598616600037,0.5084745762711864
7,0.6434455911318461,0.6510416666666666,0.6930296421051025,0.5084745762711864
8,0.6350286801656088,0.640625,0.6930132508277893,0.5084745762711864
9,0.6089405020078024,0.6822916666666666,0.6930028796195984,0.5084745762711864
10,0.6237119436264038,0.7135416666666666,0.6929994225502014,0.5084745762711864
11,0.6229869524637858,0.6354166666666666,0.6929969191551208,0.5084745762711864
12,0.6192293365796407,0.6875,0.6929938197135925,0.5084745762711864
13,0.6056966582934061,0.6770833333333334,0.6929896473884583,0.5084745762711864
14,0.58706663052241,0.7083333333333334,0.6929796934127808,0.5084745762711864
15,0.5774290760358175,0.7291666666666666,0.6929571032524109,0.5084745762711864
16,0.6064401467641195,0.6979166666666666,0.6929312348365784,0.5084745762711864
17,0.5826125542322794,0.7239583333333334,0.692882239818573,0.5084745762711864
18,0.5824956893920898,0.6927083333333334,0.6930221319198608,0.5084745762711864
19,0.5792675415674845,0.7135416666666666,0.6930682063102722,0.5084745762711864
20,0.5568402210871378,0.7395833333333334,0.6931073665618896,0.5084745762711864
21,0.56597900390625,0.7291666666666666,0.6933323740959167,0.5084745762711864
22,0.5707913835843405,0.703125,0.6940239667892456,0.5084745762711864
23,0.543861468633016,0.7604166666666666,0.6989526152610779,0.5084745762711864
24,0.5355426073074341,0.7395833333333334,0.7068676352500916,0.5084745762711864
25,0.5238341093063354,0.7604166666666666,0.7108060121536255,0.5084745762711864
26,0.5366159280141195,0.75,0.7031680345535278,0.5084745762711864
27,0.4813655614852905,0.78125,0.6864819526672363,0.5084745762711864
28,0.508972148100535,0.7291666666666666,0.6832854747772217,0.576271186440678
29,0.5145468314488729,0.7916666666666666,0.6908610463142395,0.4915254237288136
30,0.4977249602476756,0.7552083333333334,0.7058661580085754,0.4915254237288136
31,0.4796193540096283,0.7552083333333334,0.7052436470985413,0.4915254237288136
32,0.4758798877398173,0.7916666666666666,0.6938245892524719,0.4915254237288136
33,0.48424161473910016,0.75,0.6903181672096252,0.5084745762711864
34,0.5070978701114655,0.734375,0.7098182439804077,0.5084745762711864
35,0.5164569417635599,0.75,0.7013367414474487,0.5254237288135594
36,0.4843095541000366,0.7760416666666666,0.7235682606697083,0.5084745762711864
37,0.4710581302642822,0.765625,0.7333027720451355,0.5254237288135594
38,0.5238498151302338,0.7083333333333334,0.7067956328392029,0.6271186440677966
39,0.4727489153544108,0.7552083333333334,0.6511591076850891,0.6779661016949152
40,0.46712881326675415,0.7916666666666666,0.6271500587463379,0.6271186440677966
41,0.4988717238108317,0.7604166666666666,0.6617124080657959,0.5423728813559322
42,0.49818487962086994,0.7291666666666666,0.6857966780662537,0.559322033898305
43,0.4648324449857076,0.78125,0.7573696970939636,0.5084745762711864
44,0.48075105746587116,0.7864583333333334,0.7184239625930786,0.576271186440678
45,0.4585534731547038,0.7864583333333334,0.7198811769485474,0.576271186440678
46,0.423223336537679,0.8489583333333334,0.6887770891189575,0.559322033898305
47,0.45133644342422485,0.78125,0.7493258714675903,0.559322033898305
48,0.46054091056187946,0.7604166666666666,0.9212822914123535,0.5254237288135594
49,0.4260021150112152,0.8177083333333334,1.1120727062225342,0.4915254237288136
50,0.4602462947368622,0.7708333333333334,1.278367042541504,0.5084745762711864
51,0.42333680391311646,0.7864583333333334,1.320910930633545,0.5084745762711864
52,0.38488654295603436,0.84375,1.2348606586456299,0.5084745762711864
53,0.40596043070157367,0.8333333333333334,1.1169769763946533,0.4915254237288136
54,0.4350459376970927,0.8177083333333334,1.0055211782455444,0.4915254237288136
55,0.4093089501063029,0.8385416666666666,0.9178777933120728,0.559322033898305
56,0.44962623715400696,0.8020833333333334,0.7976784110069275,0.559322033898305
57,0.43210403124491376,0.828125,0.7156295776367188,0.5423728813559322
58,0.44598190983136493,0.8020833333333334,0.688353955745697,0.6271186440677966
59,0.43322160840034485,0.796875,0.6734417676925659,0.6440677966101694
60,0.4164021611213684,0.828125,0.6781262159347534,0.6610169491525424
61,0.4389587740103404,0.8072916666666666,0.6721610426902771,0.6271186440677966
62,0.38015350699424744,0.859375,0.6733912825584412,0.6271186440677966
63,0.41456106305122375,0.8229166666666666,0.6773514747619629,0.6610169491525424
64,0.4237748285134633,0.8229166666666666,0.6882135272026062,0.6271186440677966
65,0.3658734858036041,0.84375,0.7276997566223145,0.5932203389830508
66,0.4187932809193929,0.8229166666666666,0.7478194236755371,0.576271186440678
67,0.40517638127009076,0.8385416666666666,0.7261685132980347,0.5932203389830508
68,0.38224368294080097,0.84375,0.7048466801643372,0.576271186440678
69,0.4108612338701884,0.8229166666666666,0.6981363296508789,0.576271186440678
70,0.3810366094112396,0.8541666666666666,0.6969209909439087,0.5932203389830508
71,0.42794492840766907,0.796875,0.6964951753616333,0.5932203389830508
72,0.4116544524828593,0.8489583333333334,0.6964308023452759,0.5932203389830508
73,0.4009074568748474,0.8125,0.7004901170730591,0.5932203389830508
74,0.39811330040295917,0.8333333333333334,0.6959373354911804,0.5932203389830508
75,0.432981143395106,0.8177083333333334,0.6903041005134583,0.6101694915254238
76,0.41685181856155396,0.8020833333333334,0.6942657828330994,0.5932203389830508
77,0.40354902545611065,0.8125,0.6988832950592041,0.5932203389830508
78,0.4027815063794454,0.828125,0.6940446496009827,0.576271186440678
79,0.4087580641110738,0.8333333333333334,0.6885982155799866,0.5932203389830508
80,0.38079215089480084,0.828125,0.6807313561439514,0.6440677966101694
81,0.4006037612756093,0.8125,0.6801534295082092,0.6610169491525424
82,0.3576486607392629,0.8645833333333334,0.6805508136749268,0.6610169491525424
83,0.394392857948939,0.8125,0.6811782717704773,0.6610169491525424
84,0.3741289774576823,0.84375,0.6834139823913574,0.6779661016949152
85,0.3711763322353363,0.8489583333333334,0.6842035055160522,0.6779661016949152
86,0.39750449856122333,0.84375,0.6857714653015137,0.6779661016949152
87,0.4019034107526143,0.8125,0.6852712035179138,0.6779661016949152
88,0.38022518157958984,0.8489583333333334,0.6855155825614929,0.6949152542372882
89,0.4059002200762431,0.8385416666666666,0.6868046522140503,0.6949152542372882
90,0.3979666630427043,0.8072916666666666,0.6879923939704895,0.6949152542372882
