epoch,train_loss,train_acc,val_loss,val_acc
1,0.6971212327480316,0.5078125,0.6955228328704834,0.5
2,0.6939507275819778,0.49609375,0.6947489619255066,0.5
3,0.6939696073532104,0.4921875,0.6938860416412354,0.5
4,0.6938002556562424,0.50390625,0.692753791809082,0.5
5,0.6942823380231857,0.48828125,0.6914003372192383,0.5
6,0.6949420720338821,0.4921875,0.6900445461273194,0.5
7,0.6908071041107178,0.49609375,0.6886783361434936,0.5
8,0.6894370466470718,0.54296875,0.6872867584228516,0.5125
9,0.6882863789796829,0.57421875,0.6857477188110351,0.5375
10,0.6888124495744705,0.5546875,0.6840235233306885,0.5875
11,0.6839324831962585,0.62109375,0.6819886207580567,0.65
12,0.6837915629148483,0.64453125,0.6797849297523498,0.7
13,0.683331772685051,0.625,0.6775105714797973,0.725
14,0.6819657683372498,0.6328125,0.6754988670349121,0.75
15,0.6788188517093658,0.66796875,0.6729029297828675,0.7375
16,0.6793751120567322,0.625,0.6705437302589417,0.725
17,0.6758728474378586,0.66015625,0.6677820444107055,0.7125
18,0.6731635183095932,0.69921875,0.6651634216308594,0.7
19,0.6670955419540405,0.6640625,0.6626888036727905,0.7125
20,0.6663118451833725,0.6953125,0.6597808599472046,0.7125
21,0.6632840484380722,0.6796875,0.6567787170410156,0.725
22,0.6555578261613846,0.67578125,0.6523480415344238,0.7375
23,0.6529515534639359,0.65625,0.6469417214393616,0.7375
24,0.6495757699012756,0.7109375,0.64124596118927,0.7375
25,0.6514049619436264,0.68359375,0.6345589876174926,0.7375
26,0.6421757936477661,0.66796875,0.6288975715637207,0.7375
27,0.6315962672233582,0.71484375,0.6234657764434814,0.75
28,0.631627768278122,0.6875,0.6185700178146363,0.7375
29,0.6274846196174622,0.64453125,0.61038818359375,0.75
30,0.6047535091638565,0.703125,0.6035365343093873,0.75
31,0.6091596186161041,0.6875,0.5979176163673401,0.75
32,0.616379514336586,0.671875,0.5896767735481262,0.7625
33,0.6099573820829391,0.69921875,0.5813867449760437,0.775
34,0.6012711822986603,0.6953125,0.5736392498016357,0.775
35,0.5849847942590714,0.71875,0.5659708976745605,0.7875
36,0.5650562644004822,0.7421875,0.561491334438324,0.7875
37,0.5923514515161514,0.7109375,0.559837794303894,0.7875
38,0.5726342350244522,0.71875,0.5552560567855835,0.7875
39,0.5676621794700623,0.70703125,0.5503387928009034,0.7875
40,0.5594566017389297,0.73046875,0.5453119158744812,0.7875
41,0.5815653502941132,0.70703125,0.539191722869873,0.7875
42,0.613150417804718,0.6484375,0.5391263246536255,0.775
43,0.585321456193924,0.72265625,0.5413260936737061,0.7875
44,0.5686381012201309,0.72265625,0.5410780191421509,0.7875
45,0.5766223222017288,0.76171875,0.541068434715271,0.7875
46,0.5672038495540619,0.73828125,0.5387956380844117,0.7875
47,0.5636209845542908,0.703125,0.5367871284484863,0.7875
48,0.5742838233709335,0.6953125,0.5359716773033142,0.7875
49,0.5596844106912613,0.6953125,0.5365174055099488,0.8
50,0.5778854787349701,0.703125,0.5334109663963318,0.7875
51,0.567188173532486,0.71484375,0.5339518904685974,0.7875
52,0.5674605667591095,0.70703125,0.5363543272018433,0.8
53,0.5537359714508057,0.73828125,0.5346553325653076,0.8
54,0.5375483632087708,0.75,0.5308449745178223,0.8
55,0.5583920031785965,0.72265625,0.5291341662406921,0.8125
56,0.541143611073494,0.74609375,0.5313045740127563,0.825
57,0.5620840638875961,0.70703125,0.5298155546188354,0.8
58,0.5325291007757187,0.734375,0.528167986869812,0.8
59,0.5528131872415543,0.7421875,0.5291631817817688,0.8125
60,0.5087310075759888,0.76171875,0.529054993391037,0.8125
61,0.5346679538488388,0.7421875,0.5280177891254425,0.8125
62,0.5431750416755676,0.73828125,0.5292837202548981,0.8125
63,0.5132623463869095,0.76171875,0.5356856167316437,0.7875
64,0.532123938202858,0.73828125,0.5414453506469726,0.8
65,0.5111969709396362,0.75,0.5409709393978119,0.8
66,0.5275885090231895,0.7421875,0.5414320945739746,0.8
67,0.5286870673298836,0.74609375,0.54314683675766,0.7875
68,0.5336411595344543,0.7578125,0.5500793874263763,0.775
69,0.5212197154760361,0.7734375,0.5468221604824066,0.8
70,0.535024844110012,0.75390625,0.5432107269763946,0.8
71,0.5375426486134529,0.71484375,0.5354495823383332,0.8125
72,0.528256855905056,0.71484375,0.5301048696041107,0.8
73,0.5630422681570053,0.6953125,0.5284832775592804,0.8
74,0.5048138499259949,0.765625,0.529136574268341,0.8
75,0.5275210589170456,0.734375,0.5297692298889161,0.8
76,0.5005283281207085,0.74609375,0.5295498251914978,0.8
77,0.4963509440422058,0.78125,0.5313977837562561,0.8
78,0.5134752988815308,0.7421875,0.5331280469894409,0.8
79,0.5007599890232086,0.76953125,0.5326014757156372,0.8
80,0.5221797451376915,0.76171875,0.5312845706939697,0.8
81,0.5559816360473633,0.71875,0.5325182735919952,0.8
82,0.544058583676815,0.7265625,0.5323410153388977,0.8
83,0.5121105909347534,0.75,0.532069993019104,0.8
84,0.5256660655140877,0.73046875,0.5340413212776184,0.8125
85,0.535003662109375,0.73828125,0.5338558912277221,0.8125
86,0.5413360446691513,0.75390625,0.5332850098609925,0.8125
87,0.5178796499967575,0.75390625,0.5326700448989868,0.8125
88,0.5072004422545433,0.75390625,0.5303121566772461,0.8
89,0.5267533659934998,0.765625,0.5284526824951172,0.8
90,0.5395453572273254,0.73828125,0.5288965940475464,0.8
91,0.5288868397474289,0.73046875,0.5285249531269074,0.8
92,0.5333474725484848,0.734375,0.5273313462734223,0.8
93,0.5228638052940369,0.765625,0.5258258402347564,0.8
94,0.5214456841349602,0.75390625,0.5252818703651428,0.8
95,0.49779217690229416,0.7734375,0.5252652525901794,0.8
96,0.5169759839773178,0.77734375,0.5252155542373658,0.8
97,0.5164048224687576,0.74609375,0.524049025774002,0.8
98,0.5267459154129028,0.78125,0.5246294856071472,0.8
99,0.5193501561880112,0.73046875,0.5244561314582825,0.8
100,0.5478264912962914,0.73046875,0.5266705334186554,0.8
101,0.5029089450836182,0.75,0.5261005699634552,0.8
102,0.550451748073101,0.7109375,0.5267897307872772,0.8
103,0.5344164445996284,0.7265625,0.5266903758049011,0.8
104,0.5184337049722672,0.76171875,0.5276813745498657,0.8
105,0.5116777643561363,0.78515625,0.529658454656601,0.8
106,0.5121086686849594,0.73046875,0.5298511326313019,0.8
107,0.5103251859545708,0.74609375,0.5303567409515381,0.8
108,0.4907541573047638,0.76953125,0.5303499639034271,0.8
109,0.5698249638080597,0.6796875,0.5306889474391937,0.8
110,0.5062713176012039,0.765625,0.5310195446014404,0.8
